snapshot,DK_region_1,DK_region_2,DK_region_3,DK_region_4,DK_region_5
2012-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0
2012-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0
2012-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0
2012-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0
2012-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0
2012-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0
2012-01-01 06:00:00,0.0,0.0,0.0,0.0,0.0
2012-01-01 07:00:00,0.0,0.0,0.0,0.0,0.0
2012-01-01 08:00:00,0.0,0.0,0.0,0.0,0.0
2012-01-01 09:00:00,0.004288703016538852,0.011360367335056317,0.00572082873673309,0.0025594944065341447,0.0035782135806827
2012-01-01 10:00:00,0.01118426489182467,0.02905798845131122,0.028525815239842277,0.01147926131578631,0.01270393460717653
2012-01-01 11:00:00,0.01345613729509856,0.04822890774548744,0.05056074292114642,0.013670870696961105,0.024089838416778864
2012-01-01 12:00:00,0.015170533607052943,0.0684008113585617,0.06820007310005329,0.021903955466487848,0.043104738128321766
2012-01-01 13:00:00,0.02103888425238233,0.06455752491136825,0.05781411711047006,0.021308001542300274,0.06944883653290089
2012-01-01 14:00:00,0.011453704607468675,0.044245721617458995,0.030014494915767694,0.017892273471121285,0.08483929175383702
2012-01-01 15:00:00,0.00034669755275736763,0.025094332464947165,0.019195650915721115,0.008653905870427992,0.02500756769791601
2012-01-01 16:00:00,0.0,0.0,0.0,0.0,0.0
2012-01-01 17:00:00,0.0,0.0,0.0,0.0,0.0
2012-01-01 18:00:00,0.0,0.0,0.0,0.0,0.0
2012-01-01 19:00:00,0.0,0.0,0.0,0.0,0.0
2012-01-01 20:00:00,0.0,0.0,0.0,0.0,0.0
2012-01-01 21:00:00,0.0,0.0,0.0,0.0,0.0
2012-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0
2012-01-01 23:00:00,0.0,0.0,0.0,0.0,0.0
2012-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0
2012-01-02 01:00:00,0.0,0.0,0.0,0.0,0.0
2012-01-02 02:00:00,0.0,0.0,0.0,0.0,0.0
2012-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0
2012-01-02 04:00:00,0.0,0.0,0.0,0.0,0.0
2012-01-02 05:00:00,0.0,0.0,0.0,0.0,0.0
2012-01-02 06:00:00,0.0,0.0,0.0,0.0,0.0
2012-01-02 07:00:00,0.0,0.0,0.0,0.0,0.0
2012-01-02 08:00:00,0.0,0.0,0.0,0.0,0.0
2012-01-02 09:00:00,0.023957204107971045,0.07077371607266404,0.07747485634330317,0.017779606318589637,0.05783418898169458
2012-01-02 10:00:00,0.053957451077256656,0.18104173680265973,0.18628284280167967,0.0529314529551177,0.12813742302206707
2012-01-02 11:00:00,0.07738835488755623,0.30037265948491393,0.30749595501186244,0.08565065938420437,0.21475915275216334
2012-01-02 12:00:00,0.11231708840167795,0.33601442102089496,0.3249918712555866,0.12174103705254971,0.24928667248871436
2012-01-02 13:00:00,0.06378391519151459,0.31721474809536093,0.3243799171240936,0.08248257143207854,0.22981797687215882
2012-01-02 14:00:00,0.044029796576318364,0.22892581859935496,0.20418422040541595,0.06566391494372796,0.19003565704977599
2012-01-02 15:00:00,0.009886682915050408,0.09524689420696902,0.05530907448205772,0.02413113088734872,0.08079218241161713
2012-01-02 16:00:00,0.0,0.0,0.0,0.0,0.0
2012-01-02 17:00:00,0.0,0.0,0.0,0.0,0.0
2012-01-02 18:00:00,0.0,0.0,0.0,0.0,0.0
2012-01-02 19:00:00,0.0,0.0,0.0,0.0,0.0
2012-01-02 20:00:00,0.0,0.0,0.0,0.0,0.0
2012-01-02 21:00:00,0.0,0.0,0.0,0.0,0.0
2012-01-02 22:00:00,0.0,0.0,0.0,0.0,0.0
2012-01-02 23:00:00,0.0,0.0,0.0,0.0,0.0
