snapshot,DK_region_1,DK_region_2,DK_region_3,DK_region_4,DK_region_5
2016-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0
2016-01-01 01:00:00,0.0,0.0,0.0,0.0,0.0
2016-01-01 02:00:00,0.0,0.0,0.0,0.0,0.0
2016-01-01 03:00:00,0.0,0.0,0.0,0.0,0.0
2016-01-01 04:00:00,0.0,0.0,0.0,0.0,0.0
2016-01-01 05:00:00,0.0,0.0,0.0,0.0,0.0
2016-01-01 06:00:00,0.0,0.0,0.0,0.0,0.0
2016-01-01 07:00:00,0.0,0.0,0.0,0.0,0.0
2016-01-01 08:00:00,0.0,0.0,0.0,0.0,0.0
2016-01-01 09:00:00,0.03974944928887149,0.09408933282883902,0.09268353017039327,0.12720719717054882,0.1002987966327825
2016-01-01 10:00:00,0.09319511335323817,0.1529591145119026,0.15324663249853096,0.26255242080025415,0.20281237917844927
2016-01-01 11:00:00,0.15967739267472367,0.28790569315929454,0.24371059240022327,0.38165166068917006,0.318536640825399
2016-01-01 12:00:00,0.2088959701107589,0.31441129809821455,0.266849588092647,0.3994745067345203,0.36319821037646294
2016-01-01 13:00:00,0.13780772806883454,0.27440723206291784,0.21509109649654562,0.2747159776126821,0.33591399267552935
2016-01-01 14:00:00,0.05139709484608966,0.19728655179704824,0.17853154329842144,0.14413922146363758,0.21426998176346995
2016-01-01 15:00:00,0.004619964988225624,0.10019528931940398,0.05048586065726946,0.06937488098785968,0.120597740647118
2016-01-01 16:00:00,0.0,0.0,0.0,0.0,0.0
2016-01-01 17:00:00,0.0,0.0,0.0,0.0,0.0
2016-01-01 18:00:00,0.0,0.0,0.0,0.0,0.0
2016-01-01 19:00:00,0.0,0.0,0.0,0.0,0.0
2016-01-01 20:00:00,0.0,0.0,0.0,0.0,0.0
2016-01-01 21:00:00,0.0,0.0,0.0,0.0,0.0
2016-01-01 22:00:00,0.0,0.0,0.0,0.0,0.0
2016-01-01 23:00:00,0.0,0.0,0.0,0.0,0.0
2016-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0
2016-01-02 01:00:00,0.0,0.0,0.0,0.0,0.0
2016-01-02 02:00:00,0.0,0.0,0.0,0.0,0.0
2016-01-02 03:00:00,0.0,0.0,0.0,0.0,0.0
2016-01-02 04:00:00,0.0,0.0,0.0,0.0,0.0
2016-01-02 05:00:00,0.0,0.0,0.0,0.0,0.0
2016-01-02 06:00:00,0.0,0.0,0.0,0.0,0.0
2016-01-02 07:00:00,0.0,0.0,0.0,0.0,0.0
2016-01-02 08:00:00,0.0,0.0,0.0,0.0,0.0
2016-01-02 09:00:00,0.032258598090736605,0.02112821734079201,0.020177293247604054,0.023884085832598042,0.009442713839212753
2016-01-02 10:00:00,0.05606630462689092,0.04018999759788178,0.06453994091884349,0.05644249106149779,0.026647982427764227
2016-01-02 11:00:00,0.07029441859103311,0.05260086807569247,0.067536815215898,0.06712111383441857,0.03847616498415253
2016-01-02 12:00:00,0.07396606877282036,0.06244733842698087,0.07069760843892194,0.07946226978310107,0.04867689998133455
2016-01-02 13:00:00,0.06078252340934636,0.06170449751082267,0.053262012710644166,0.09004237167751107,0.044290856514482876
2016-01-02 14:00:00,0.03251259150090445,0.025079733982205303,0.02262773904336349,0.06851453875130151,0.029740169830549647
2016-01-02 15:00:00,0.004522516319828361,0.01093699430189721,0.015462466549679185,0.03529615909743457,0.019549029428350677
2016-01-02 16:00:00,0.0,0.0,0.0,0.0,0.0
2016-01-02 17:00:00,0.0,0.0,0.0,0.0,0.0
2016-01-02 18:00:00,0.0,0.0,0.0,0.0,0.0
2016-01-02 19:00:00,0.0,0.0,0.0,0.0,0.0
2016-01-02 20:00:00,0.0,0.0,0.0,0.0,0.0
2016-01-02 21:00:00,0.0,0.0,0.0,0.0,0.0
2016-01-02 22:00:00,0.0,0.0,0.0,0.0,0.0
2016-01-02 23:00:00,0.0,0.0,0.0,0.0,0.0
2016-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0
2016-01-03 01:00:00,0.0,0.0,0.0,0.0,0.0
2016-01-03 02:00:00,0.0,0.0,0.0,0.0,0.0
2016-01-03 03:00:00,0.0,0.0,0.0,0.0,0.0
2016-01-03 04:00:00,0.0,0.0,0.0,0.0,0.0
2016-01-03 05:00:00,0.0,0.0,0.0,0.0,0.0
2016-01-03 06:00:00,0.0,0.0,0.0,0.0,0.0
2016-01-03 07:00:00,0.0,0.0,0.0,0.0,0.0
2016-01-03 08:00:00,0.0,0.0,0.0,0.0,0.0
2016-01-03 09:00:00,0.029496915260549404,0.020264550871223218,0.040078992415962085,0.03552694361064924,0.019666089634424802
2016-01-03 10:00:00,0.11216541771791513,0.06337423084311862,0.06235080420609211,0.09187904451776881,0.04323934042338093
2016-01-03 11:00:00,0.15620996569680137,0.06515193104676395,0.07121808162623236,0.13950097140147405,0.07820853847191298
2016-01-03 12:00:00,0.12484669459576142,0.08532989274811997,0.09554440898789172,0.1533545651088118,0.08723960609043847
2016-01-03 13:00:00,0.09192467520313127,0.08588827007707876,0.06638608933819526,0.1033045077203563,0.0939888229047088
2016-01-03 14:00:00,0.06652936335932325,0.06464445417247756,0.03831970190645985,0.07933237814092514,0.0677263396032489
2016-01-03 15:00:00,0.014111226042556017,0.03578861207943791,0.019471602440496304,0.04466069904112473,0.03301460587236132
2016-01-03 16:00:00,0.0,0.0,0.0,0.0,0.0
